# Frame 0000: confidence=1.0000, pose_uv=(514, 150)
# Frame 0024: confidence=0.9789, pose_uv=(87, 211)
-0.515321	0.684773	-0.515296	-0.245367
0.781269	0.128249	-0.610878	-0.049778
-0.352226	-0.717382	-0.601079	0.488301
0.000000	0.000000	0.000000	1.000000

# Frame 0025: confidence=0.9877, pose_uv=(96, 212)
-0.512491	0.711172	-0.481234	-0.224975
0.766207	0.125725	-0.630176	-0.046154
-0.387660	-0.691684	-0.609335	0.464607
0.000000	0.000000	0.000000	1.000000

# Frame 0026: confidence=0.9799, pose_uv=(108, 212)
-0.496915	0.759986	-0.418922	-0.202117
0.759032	0.146635	-0.634327	-0.044197
-0.420651	-0.633181	-0.649715	0.441276
0.000000	0.000000	0.000000	1.000000

# Frame 0027: confidence=0.9627, pose_uv=(128, 212)
-0.468537	0.816553	-0.337213	-0.175404
0.741998	0.156553	-0.651868	-0.042028
-0.479493	-0.555635	-0.679229	0.419432
0.000000	0.000000	0.000000	1.000000

# Frame 0028: confidence=0.9686, pose_uv=(154, 213)
-0.428255	0.855528	-0.290978	-0.145647
0.732921	0.140482	-0.665653	-0.038625
-0.528607	-0.498332	-0.687194	0.401138
0.000000	0.000000	0.000000	1.000000

# Frame 0029: confidence=0.9821, pose_uv=(188, 216)
-0.367081	0.895849	-0.250408	-0.114260
0.741259	0.119093	-0.660571	-0.035230
-0.561950	-0.428099	-0.707770	0.389395
0.000000	0.000000	0.000000	1.000000

# Frame 0030: confidence=0.4207, pose_uv=(188, 218)
-0.532623	0.830328	-0.163909	-0.121515
0.517317	0.166116	-0.839518	-0.036322
-0.669847	-0.531938	-0.518017	0.415194
0.000000	0.000000	0.000000	1.000000

