# Tracking metadata for earbud_left
# Total frames: 310
# Format: frame, confidence, pose_uv_u, pose_uv_v, valid_line_prop
0000	0.000000	252	139	0.000000
0001	0.000000	252	139	0.000000
0002	0.000000	252	139	0.000000
0003	0.000000	252	139	0.000000
0004	0.000000	251	139	0.000000
0005	0.000000	252	139	0.000000
0006	0.000000	252	139	0.000000
0007	0.000000	251	139	0.000000
0008	0.000000	251	139	0.000000
0009	0.000000	251	139	0.000000
0010	0.000000	251	139	0.000000
0011	0.000000	251	139	0.000000
0012	0.000000	251	139	0.000000
0013	0.000000	251	139	0.000000
0014	0.000000	251	139	0.000000
0015	0.000000	251	139	0.000000
0016	0.000000	251	139	0.000000
0017	0.000000	251	139	0.000000
0018	0.000000	251	139	0.000000
0019	0.000000	251	139	0.000000
0020	0.000000	251	139	0.000000
0021	0.000000	251	139	0.000000
0022	0.000000	251	139	0.000000
0023	0.000000	251	139	0.000000
0024	0.000000	251	139	0.000000
0025	0.000000	251	139	0.000000
0026	0.000000	251	139	0.000000
0027	0.000000	251	139	0.000000
0028	0.000000	251	139	0.000000
0029	0.000000	251	139	0.000000
0030	0.000000	251	139	0.000000
0031	0.000000	251	139	0.000000
0032	0.000000	251	139	0.000000
0033	0.000000	251	139	0.000000
0034	0.000000	251	139	0.000000
0035	0.000000	251	139	0.000000
0036	0.000000	251	139	0.000000
0037	0.000000	251	139	0.000000
0038	0.000000	251	139	0.000000
0039	0.000000	251	139	0.000000
0040	0.000000	251	139	0.000000
0041	0.000000	251	139	0.000000
0042	0.000000	251	139	0.000000
0043	0.000000	251	139	0.000000
0044	0.000000	251	139	0.000000
0045	0.000000	251	139	0.000000
0046	0.000000	251	139	0.000000
0047	0.000000	251	139	0.000000
0048	0.000000	251	139	0.000000
0049	0.000000	251	139	0.000000
0050	0.000000	251	139	0.000000
0051	0.000000	251	139	0.000000
0052	0.000000	251	139	0.000000
0053	0.000000	251	139	0.000000
0054	0.000000	251	139	0.000000
0055	0.000000	251	139	0.000000
0056	0.000000	251	139	0.000000
0057	0.000000	251	139	0.000000
0058	0.000000	251	139	0.000000
0059	0.000000	251	139	0.000000
0060	0.000000	251	139	0.000000
0061	0.000000	251	139	0.000000
0062	0.000000	251	139	0.000000
0063	0.000000	251	139	0.000000
0064	0.000000	251	139	0.000000
0065	0.000000	251	139	0.000000
0066	0.000000	251	139	0.000000
0067	0.000000	251	139	0.000000
0068	0.000000	251	139	0.000000
0069	0.000000	251	139	0.000000
0070	0.000000	251	139	0.000000
0071	0.000000	251	139	0.000000
0072	0.000000	251	139	0.000000
0073	0.000000	251	139	0.000000
0074	0.000000	251	139	0.000000
0075	0.000000	251	139	0.000000
0076	0.000000	251	139	0.000000
0077	0.000000	251	139	0.000000
0078	0.000000	251	139	0.000000
0079	0.000000	251	139	0.000000
0080	0.000000	251	139	0.000000
0081	0.000000	251	139	0.000000
0082	0.000000	251	139	0.000000
0083	0.000000	251	139	0.000000
0084	0.000000	251	139	0.000000
0085	0.000000	251	139	0.000000
0086	0.000000	251	139	0.000000
0087	0.000000	251	139	0.000000
0088	0.000000	251	139	0.000000
0089	0.000000	251	139	0.000000
0090	0.000000	251	139	0.000000
0091	0.000000	251	139	0.000000
0092	0.000000	251	139	0.000000
0093	0.000000	251	139	0.000000
0094	0.000000	251	139	0.000000
0095	0.000000	251	139	0.000000
0096	0.000000	251	139	0.000000
0097	0.000000	251	139	0.000000
0098	0.000000	251	139	0.000000
0099	0.000000	251	139	0.000000
0100	0.000000	251	139	0.000000
0101	0.000000	251	139	0.000000
0102	0.000000	251	139	0.000000
0103	0.000000	251	139	0.000000
0104	0.000000	251	139	0.000000
0105	0.000000	251	139	0.000000
0106	0.000000	251	139	0.000000
0107	0.000000	251	139	0.000000
0108	0.000000	251	139	0.000000
0109	0.000000	251	139	0.000000
0110	0.000000	251	139	0.000000
0111	0.000000	251	139	0.000000
0112	0.000000	251	139	0.000000
0113	0.000000	251	139	0.000000
0114	0.000000	251	139	0.000000
0115	0.000000	251	139	0.000000
0116	0.000000	251	139	0.000000
0117	0.000000	251	139	0.000000
0118	0.000000	250	139	0.000000
0119	0.000000	250	139	0.000000
0120	0.000000	250	139	0.000000
0121	0.000000	250	139	0.000000
0122	0.000000	250	139	0.000000
0123	0.000000	250	139	0.000000
0124	0.000000	250	139	0.000000
0125	0.000000	250	139	0.000000
0126	0.000000	250	139	0.000000
0127	0.000000	250	139	0.000000
0128	0.000000	250	139	0.000000
0129	0.000000	250	139	0.000000
0130	0.000000	250	139	0.000000
0131	0.000000	250	139	0.000000
0132	0.000000	250	139	0.000000
0133	0.000000	250	139	0.000000
0134	0.000000	250	139	0.000000
0135	0.000000	250	139	0.000000
0136	0.000000	250	139	0.000000
0137	0.000000	250	139	0.000000
0138	0.000000	250	139	0.000000
0139	0.000000	250	139	0.000000
0140	0.000000	250	139	0.000000
0141	0.000000	250	139	0.000000
0142	0.000000	250	139	0.000000
0143	0.000000	250	139	0.000000
0144	0.000000	250	139	0.000000
0145	0.000000	250	139	0.000000
0146	0.000000	250	139	0.000000
0147	0.000000	250	139	0.000000
0148	0.000000	250	139	0.000000
0149	0.000000	250	139	0.000000
0150	0.000000	250	139	0.000000
0151	0.000000	250	139	0.000000
0152	0.000000	250	139	0.000000
0153	0.000000	250	139	0.000000
0154	0.000000	250	139	0.000000
0155	0.000000	250	139	0.000000
0156	0.000000	250	139	0.000000
0157	0.000000	250	139	0.000000
0158	0.000000	250	139	0.000000
0159	0.000000	250	139	0.000000
0160	0.000000	250	139	0.000000
0161	0.000000	250	139	0.000000
0162	0.000000	250	139	0.000000
0163	0.000000	250	139	0.000000
0164	0.000000	250	139	0.000000
0165	0.000000	250	139	0.000000
0166	0.000000	250	139	0.000000
0167	0.000000	250	139	0.000000
0168	0.000000	250	139	0.000000
0169	0.000000	250	139	0.000000
0170	0.000000	250	139	0.000000
0171	0.000000	250	139	0.000000
0172	0.000000	250	139	0.000000
0173	0.000000	250	139	0.000000
0174	0.000000	250	139	0.000000
0175	0.000000	250	139	0.000000
0176	0.000000	250	139	0.000000
0177	0.000000	250	139	0.000000
0178	0.000000	250	139	0.000000
0179	0.000000	250	139	0.000000
0180	0.000000	250	139	0.000000
0181	0.000000	250	139	0.000000
0182	0.000000	250	139	0.000000
0183	0.000000	250	139	0.000000
0184	0.000000	250	139	0.000000
0185	0.000000	250	139	0.000000
0186	0.000000	250	139	0.000000
0187	0.000000	250	139	0.000000
0188	0.000000	250	139	0.000000
0189	0.000000	250	139	0.000000
0190	0.000000	250	139	0.000000
0191	0.000000	250	139	0.000000
0192	0.000000	250	139	0.000000
0193	0.000000	250	139	0.000000
0194	0.000000	250	139	0.000000
0195	0.000000	250	139	0.000000
0196	0.000000	250	139	0.000000
0197	0.000000	250	139	0.000000
0198	0.000000	250	139	0.000000
0199	0.000000	250	139	0.000000
0200	0.000000	250	139	0.000000
0201	0.000000	250	139	0.000000
0202	0.000000	250	139	0.000000
0203	0.000000	250	139	0.000000
0204	0.000000	250	139	0.000000
0205	0.000000	250	139	0.000000
0206	0.000000	250	139	0.000000
0207	0.000000	250	139	0.000000
0208	0.000000	250	139	0.000000
0209	0.000000	250	139	0.000000
0210	0.000000	250	139	0.000000
0211	0.000000	250	139	0.000000
0212	0.000000	250	139	0.000000
0213	0.000000	250	139	0.000000
0214	0.000000	250	139	0.000000
0215	0.000000	250	139	0.000000
0216	0.000000	250	139	0.000000
0217	0.000000	250	139	0.000000
0218	0.000000	250	139	0.000000
0219	0.000000	250	139	0.000000
0220	0.000000	250	139	0.000000
0221	0.000000	250	139	0.000000
0222	0.000000	250	139	0.000000
0223	0.000000	250	139	0.000000
0224	0.000000	250	139	0.000000
0225	0.000000	250	139	0.000000
0226	0.000000	250	139	0.000000
0227	0.000000	250	139	0.000000
0228	0.000000	250	139	0.000000
0229	0.000000	250	139	0.000000
0230	0.000000	250	139	0.000000
0231	0.000000	250	139	0.000000
0232	0.000000	250	139	0.000000
0233	0.000000	250	139	0.000000
0234	0.000000	250	139	0.000000
0235	0.000000	250	138	0.000000
0236	0.000000	250	138	0.000000
0237	0.000000	250	138	0.000000
0238	0.000000	250	138	0.000000
0239	0.000000	250	138	0.000000
0240	0.000000	250	138	0.000000
0241	0.000000	250	138	0.000000
0242	0.000000	250	138	0.000000
0243	0.000000	250	138	0.000000
0244	0.000000	250	138	0.000000
0245	0.000000	250	138	0.000000
0246	0.000000	250	138	0.000000
0247	0.000000	250	138	0.000000
0248	0.000000	250	138	0.000000
0249	0.000000	250	138	0.000000
0250	0.000000	250	138	0.000000
0251	0.000000	250	138	0.000000
0252	0.000000	250	138	0.000000
0253	0.000000	250	138	0.000000
0254	0.000000	250	138	0.000000
0255	0.000000	250	138	0.000000
0256	0.000000	250	138	0.000000
0257	0.000000	250	138	0.000000
0258	0.000000	250	138	0.000000
0259	0.000000	250	138	0.000000
0260	0.000000	250	138	0.000000
0261	0.000000	250	138	0.000000
0262	0.000000	250	138	0.000000
0263	0.000000	250	138	0.000000
0264	0.000000	250	138	0.000000
0265	0.000000	250	138	0.000000
0266	0.000000	250	138	0.000000
0267	0.000000	250	138	0.000000
0268	0.000000	250	138	0.000000
0269	0.000000	250	138	0.000000
